text,text_clean,token,stop,stemmed,sentiment
"Bawaslu RI tingkatkan pengawasan cegah politik uang 👍🇮🇩
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu
#AntiPolitikIdentitas
#TolakPolitikMasjid
#PemilihPemula
#PemilihMuda
#Pancasila
#Pemilu2024
#Pilpres2024
#Capres2024
#KPU
#Bawaslu
#IndonesiaMaju https://t.co/prXKAVmp9W","bawaslu ri tingkatkan pengawasan cegah politik uang 👍🇮🇩
pemiluserentak
pemilusesuaitahapan
tolakpenundaanpemilu
antipolitikidentitas
tolakpolitikmasjid
pemilihpemula
pemilihmuda
pancasila
pemilu
pilpres
capres
kpu
bawaslu
indonesiamaju httpstcoprxkavmpw","['bawaslu', 'ri', 'tingkatkan', 'pengawasan', 'cegah', 'politik', 'uang', '👍🇮🇩', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcoprxkavmpw']","['bawaslu', 'ri', 'tingkatkan', 'pengawasan', 'cegah', 'politik', 'uang', '👍🇮🇩', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcoprxkavmpw']","['bawaslu', 'ri', 'tingkatkan', 'pengawasan', 'cegah', 'politik', 'uang', '👍🇮🇩', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcoprxkavmpw']",netral
"Bawaslu siapkan strategi awasi politik uang pada masa kampanye👍🇮🇩
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu
#AntiPolitikIdentitas
#TolakPolitikMasjid
#PemilihPemula
#PemilihMuda
#Pancasila
#Pemilu2024
#Pilpres2024
#Capres2024
#KPU
#Bawaslu
#IndonesiaMaju https://t.co/KUSESzMFTP","bawaslu siapkan strategi awasi politik uang pada masa kampanye👍🇮🇩
pemiluserentak
pemilusesuaitahapan
tolakpenundaanpemilu
antipolitikidentitas
tolakpolitikmasjid
pemilihpemula
pemilihmuda
pancasila
pemilu
pilpres
capres
kpu
bawaslu
indonesiamaju httpstcokuseszmftp","['bawaslu', 'siapkan', 'strategi', 'awasi', 'politik', 'uang', 'pada', 'masa', 'kampanye👍🇮🇩', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcokuseszmftp']","['bawaslu', 'siapkan', 'strategi', 'awasi', 'politik', 'uang', 'masa', 'kampanye👍🇮🇩', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcokuseszmftp']","['bawaslu', 'siapkan', 'strategi', 'awasi', 'politik', 'uang', 'masa', 'kampanye👍🇮🇩', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcokuseszmftp']",netral
"Bawaslu intensif awasi politik uang 👍🇮🇩
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu
#AntiPolitikIdentitas
#TolakPolitikMasjid
#PemilihPemula
#PemilihMuda
#Pancasila
#Pemilu2024
#Pilpres2024
#Capres2024
#KPU
#Bawaslu
#IndonesiaMaju https://t.co/Cn1AR8WPtO","bawaslu intensif awasi politik uang 👍🇮🇩
pemiluserentak
pemilusesuaitahapan
tolakpenundaanpemilu
antipolitikidentitas
tolakpolitikmasjid
pemilihpemula
pemilihmuda
pancasila
pemilu
pilpres
capres
kpu
bawaslu
indonesiamaju httpstcocnarwpto","['bawaslu', 'intensif', 'awasi', 'politik', 'uang', '👍🇮🇩', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcocnarwpto']","['bawaslu', 'intensif', 'awasi', 'politik', 'uang', '👍🇮🇩', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcocnarwpto']","['bawaslu', 'intensif', 'awasi', 'politik', 'uang', '👍🇮🇩', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcocnarwpto']",netral
"Welcome to Lombok Capres 2024 @ganjarpranowo Lombok siap menangkan hattrick di Pilpres 2024 nanti 

Ganjar Pranowo | #GPdiPulauSeribuMasjid | Ronaldo | Tita | TVRI | Coldplay | Onad | Mandalika | Nami | Zoro https://t.co/InxaEL0tyO","welcome to lombok capres  ganjarpranowo lombok siap menangkan hattrick di pilpres  nanti 

ganjar pranowo  gpdipulauseribumasjid  ronaldo  tita  tvri  coldplay  onad  mandalika  nami  zoro httpstcoinxaeltyo","['welcome', 'to', 'lombok', 'capres', 'ganjarpranowo', 'lombok', 'siap', 'menangkan', 'hattrick', 'di', 'pilpres', 'nanti', 'ganjar', 'pranowo', 'gpdipulauseribumasjid', 'ronaldo', 'tita', 'tvri', 'coldplay', 'onad', 'mandalika', 'nami', 'zoro', 'httpstcoinxaeltyo']","['welcome', 'to', 'lombok', 'capres', 'ganjarpranowo', 'lombok', 'siap', 'menangkan', 'hattrick', 'pilpres', 'ganjar', 'pranowo', 'gpdipulauseribumasjid', 'ronaldo', 'tita', 'tvri', 'coldplay', 'onad', 'mandalika', 'nami', 'zoro', 'httpstcoinxaeltyo']","['welcome', 'to', 'lombok', 'capres', 'ganjarpranowo', 'lombok', 'siap', 'menangkan', 'hattrick', 'pilpres', 'ganjar', 'pranowo', 'gpdipulauseribumasjid', 'ronaldo', 'tita', 'tvri', 'coldplay', 'onad', 'mandalika', 'nami', 'zoro', 'httpstcoinxaeltyo']",positif
"Ketua Bawaslu harap masyarakat laporkan praktik politik uang👍🇮🇩
#PemiluSerentak2024
#Pemilu2024SesuaiTahapan
#TolakPenundaanPemilu
#AntiPolitikIdentitas
#TolakPolitikMasjid
#PemilihPemula
#PemilihMuda
#Pancasila
#Pemilu2024
#Pilpres2024
#Capres2024
#KPU
#Bawaslu
#IndonesiaMaju https://t.co/rnqYM9HXRV","ketua bawaslu harap masyarakat laporkan praktik politik uang👍🇮🇩
pemiluserentak
pemilusesuaitahapan
tolakpenundaanpemilu
antipolitikidentitas
tolakpolitikmasjid
pemilihpemula
pemilihmuda
pancasila
pemilu
pilpres
capres
kpu
bawaslu
indonesiamaju httpstcornqymhxrv","['ketua', 'bawaslu', 'harap', 'masyarakat', 'laporkan', 'praktik', 'politik', 'uang👍🇮🇩', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcornqymhxrv']","['ketua', 'bawaslu', 'harap', 'masyarakat', 'laporkan', 'praktik', 'politik', 'uang👍🇮🇩', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcornqymhxrv']","['ketua', 'bawaslu', 'harap', 'masyarakat', 'laporkan', 'praktik', 'politik', 'uang👍🇮🇩', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcornqymhxrv']",netral
"mari bersama kita tolak politik uang, suara bukan untuk dibeli #PemiluSerentak2024 #Pemilu2024SesuaiTahapan #TolakPenundaanPemilu #AntiPolitikIdentitas #TolakPolitikMasjid #PemilihPemula #PemilihMuda #Pancasila #Pemilu2024 #Pilpres2024 #Capres2024 #KPU #Bawaslu #IndonesiaMaju https://t.co/knqa5R4oOT",mari bersama kita tolak politik uang suara bukan untuk dibeli pemiluserentak pemilusesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid pemilihpemula pemilihmuda pancasila pemilu pilpres capres kpu bawaslu indonesiamaju httpstcoknqaroot,"['mari', 'bersama', 'kita', 'tolak', 'politik', 'uang', 'suara', 'bukan', 'untuk', 'dibeli', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcoknqaroot']","['bersama', 'tolak', 'politik', 'uang', 'suara', 'bukan', 'dibeli', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcoknqaroot']","['bersama', 'tolak', 'politik', 'uang', 'suara', 'bukan', 'dibeli', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcoknqaroot']",netral
"mari bersama kita tolak politik uang, suara bukan untuk dibeli #PemiluSerentak2024 #Pemilu2024SesuaiTahapan #TolakPenundaanPemilu #AntiPolitikIdentitas #TolakPolitikMasjid #PemilihPemula #PemilihMuda #Pancasila #Pemilu2024 #Pilpres2024 #Capres2024 #KPU #Bawaslu #IndonesiaMaju https://t.co/EehRA3JgQu",mari bersama kita tolak politik uang suara bukan untuk dibeli pemiluserentak pemilusesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid pemilihpemula pemilihmuda pancasila pemilu pilpres capres kpu bawaslu indonesiamaju httpstcoeehrajgqu,"['mari', 'bersama', 'kita', 'tolak', 'politik', 'uang', 'suara', 'bukan', 'untuk', 'dibeli', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcoeehrajgqu']","['bersama', 'tolak', 'politik', 'uang', 'suara', 'bukan', 'dibeli', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcoeehrajgqu']","['bersama', 'tolak', 'politik', 'uang', 'suara', 'bukan', 'dibeli', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcoeehrajgqu']",netral
"mari bersama kita tolak politik uang, suara bukan untuk dibeli #PemiluSerentak2024 #Pemilu2024SesuaiTahapan #TolakPenundaanPemilu #AntiPolitikIdentitas #TolakPolitikMasjid #PemilihPemula #PemilihMuda #Pancasila #Pemilu2024 #Pilpres2024 #Capres2024 #KPU #Bawaslu #IndonesiaMaju https://t.co/c3i3ZPuNTu",mari bersama kita tolak politik uang suara bukan untuk dibeli pemiluserentak pemilusesuaitahapan tolakpenundaanpemilu antipolitikidentitas tolakpolitikmasjid pemilihpemula pemilihmuda pancasila pemilu pilpres capres kpu bawaslu indonesiamaju httpstcocizpuntu,"['mari', 'bersama', 'kita', 'tolak', 'politik', 'uang', 'suara', 'bukan', 'untuk', 'dibeli', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcocizpuntu']","['bersama', 'tolak', 'politik', 'uang', 'suara', 'bukan', 'dibeli', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcocizpuntu']","['bersama', 'tolak', 'politik', 'uang', 'suara', 'bukan', 'dibeli', 'pemiluserentak', 'pemilusesuaitahapan', 'tolakpenundaanpemilu', 'antipolitikidentitas', 'tolakpolitikmasjid', 'pemilihpemula', 'pemilihmuda', 'pancasila', 'pemilu', 'pilpres', 'capres', 'kpu', 'bawaslu', 'indonesiamaju', 'httpstcocizpuntu']",netral
"Dasco ke Kader Gerindra: Fokus Perkenalkan Prabowo Capres 2024, Enggak Usah Colek Kanan-Kiri https://t.co/3QLP81jCeN",dasco ke kader gerindra fokus perkenalkan prabowo capres  enggak usah colek kanankiri httpstcoqlpjcen,"['dasco', 'ke', 'kader', 'gerindra', 'fokus', 'perkenalkan', 'prabowo', 'capres', 'enggak', 'usah', 'colek', 'kanankiri', 'httpstcoqlpjcen']","['dasco', 'kader', 'gerindra', 'fokus', 'perkenalkan', 'prabowo', 'capres', 'enggak', 'usah', 'colek', 'kanankiri', 'httpstcoqlpjcen']","['dasco', 'kader', 'gerindra', 'fokus', 'perkenalkan', 'prabowo', 'capres', 'enggak', 'usah', 'colek', 'kanankiri', 'httpstcoqlpjcen']",netral
"Prabowo Puncaki Survei Elektabilitas Capres 2024, Gerindra Sambut Positif #PrabowoSubianto #Prabowo https://t.co/l1UjtBTJZ9 https://t.co/StHfJb8UMt",prabowo puncaki survei elektabilitas capres  gerindra sambut positif prabowosubianto prabowo httpstcolujtbtjz httpstcosthfjbumt,"['prabowo', 'puncaki', 'survei', 'elektabilitas', 'capres', 'gerindra', 'sambut', 'positif', 'prabowosubianto', 'prabowo', 'httpstcolujtbtjz', 'httpstcosthfjbumt']","['prabowo', 'puncaki', 'survei', 'elektabilitas', 'capres', 'gerindra', 'sambut', 'positif', 'prabowosubianto', 'prabowo', 'httpstcolujtbtjz', 'httpstcosthfjbumt']","['prabowo', 'puncaki', 'survei', 'elektabilitas', 'capres', 'gerindra', 'sambut', 'positif', 'prabowosubianto', 'prabowo', 'httpstcolujtbtjz', 'httpstcosthfjbumt']",netral
"@LuqmanBeeNKRI Ada capres 2024 yang ""jualan"" KPK nggak ya mas ?
&gt;&gt; Kekuatan KPK dikembalikan seperti dulu sebelum dilucuti seperti saat ini...🙏","luqmanbeenkri ada capres  yang jualan kpk nggak ya mas 
gtgt kekuatan kpk dikembalikan seperti dulu sebelum dilucuti seperti saat ini🙏","['luqmanbeenkri', 'ada', 'capres', 'yang', 'jualan', 'kpk', 'nggak', 'ya', 'mas', 'gtgt', 'kekuatan', 'kpk', 'dikembalikan', 'seperti', 'dulu', 'sebelum', 'dilucuti', 'seperti', 'saat', 'ini🙏']","['luqmanbeenkri', 'capres', 'jualan', 'kpk', 'mas', 'gtgt', 'kekuatan', 'kpk', 'dikembalikan', 'dulu', 'dilucuti', 'ini🙏']","['luqmanbeenkri', 'capres', 'jualan', 'kpk', 'mas', 'gtgt', 'kekuatan', 'kpk', 'dikembalikan', 'dulu', 'dilucuti', 'ini🙏']",netral
@ChangminBrownie Y mklum mw ikut capres 2024 jd dkung dd,changminbrownie y mklum mw ikut capres  jd dkung dd,"['changminbrownie', 'y', 'mklum', 'mw', 'ikut', 'capres', 'jd', 'dkung', 'dd']","['changminbrownie', 'y', 'mklum', 'mw', 'ikut', 'capres', 'jd', 'dkung', 'dd']","['changminbrownie', 'y', 'mklum', 'mw', 'ikut', 'capres', 'jd', 'dkung', 'dd']",netral
"Prabowo Capres 2024, Politisi Gerindra Acungi Jempol Putusan Projo Sulsel - https://t.co/L6KMxTNRM6 #Prabowo #BangkitBersama https://t.co/tD5L4hlxZY",prabowo capres  politisi gerindra acungi jempol putusan projo sulsel  httpstcolkmxtnrm prabowo bangkitbersama httpstcotdlhlxzy,"['prabowo', 'capres', 'politisi', 'gerindra', 'acungi', 'jempol', 'putusan', 'projo', 'sulsel', 'httpstcolkmxtnrm', 'prabowo', 'bangkitbersama', 'httpstcotdlhlxzy']","['prabowo', 'capres', 'politisi', 'gerindra', 'acungi', 'jempol', 'putusan', 'projo', 'sulsel', 'httpstcolkmxtnrm', 'prabowo', 'bangkitbersama', 'httpstcotdlhlxzy']","['prabowo', 'capres', 'politisi', 'gerindra', 'acungi', 'jempol', 'putusan', 'projo', 'sulsel', 'httpstcolkmxtnrm', 'prabowo', 'bangkitbersama', 'httpstcotdlhlxzy']",netral
"@cakimiNOW @DPP_PKB Kami dari komunitas petani jengkol Aceh Jaya Provinsi Aceh mendukung Gus @cakimiNOW sebagai Capres 2024, #BudalGus @DPP_PKB https://t.co/OUP5AuPTpa",cakiminow dpppkb kami dari komunitas petani jengkol aceh jaya provinsi aceh mendukung gus cakiminow sebagai capres  budalgus dpppkb httpstcooupauptpa,"['cakiminow', 'dpppkb', 'kami', 'dari', 'komunitas', 'petani', 'jengkol', 'aceh', 'jaya', 'provinsi', 'aceh', 'mendukung', 'gus', 'cakiminow', 'sebagai', 'capres', 'budalgus', 'dpppkb', 'httpstcooupauptpa']","['cakiminow', 'dpppkb', 'komunitas', 'petani', 'jengkol', 'aceh', 'jaya', 'provinsi', 'aceh', 'mendukung', 'gus', 'cakiminow', 'capres', 'budalgus', 'dpppkb', 'httpstcooupauptpa']","['cakiminow', 'dpppkb', 'komunitas', 'petani', 'jengkol', 'aceh', 'jaya', 'provinsi', 'aceh', 'mendukung', 'gus', 'cakiminow', 'capres', 'budalgus', 'dpppkb', 'httpstcooupauptpa']",netral
"Welcome to Lombok Capres 2024 @ganjarpranowo Lombok siap menangkan hattrick di Pilpres 2024 nanti 

Ganjar Pranowo | #GPdiPulauSeribuMasjid | Ronaldo | Tita | TVRI | Coldplay | Onad | Mandalika | Nami | Zoro https://t.co/InxaEL0tyO","welcome to lombok capres  ganjarpranowo lombok siap menangkan hattrick di pilpres  nanti 

ganjar pranowo  gpdipulauseribumasjid  ronaldo  tita  tvri  coldplay  onad  mandalika  nami  zoro httpstcoinxaeltyo","['welcome', 'to', 'lombok', 'capres', 'ganjarpranowo', 'lombok', 'siap', 'menangkan', 'hattrick', 'di', 'pilpres', 'nanti', 'ganjar', 'pranowo', 'gpdipulauseribumasjid', 'ronaldo', 'tita', 'tvri', 'coldplay', 'onad', 'mandalika', 'nami', 'zoro', 'httpstcoinxaeltyo']","['welcome', 'to', 'lombok', 'capres', 'ganjarpranowo', 'lombok', 'siap', 'menangkan', 'hattrick', 'pilpres', 'ganjar', 'pranowo', 'gpdipulauseribumasjid', 'ronaldo', 'tita', 'tvri', 'coldplay', 'onad', 'mandalika', 'nami', 'zoro', 'httpstcoinxaeltyo']","['welcome', 'to', 'lombok', 'capres', 'ganjarpranowo', 'lombok', 'siap', 'menangkan', 'hattrick', 'pilpres', 'ganjar', 'pranowo', 'gpdipulauseribumasjid', 'ronaldo', 'tita', 'tvri', 'coldplay', 'onad', 'mandalika', 'nami', 'zoro', 'httpstcoinxaeltyo']",positif
"@jansen_jsp Prediksi gw capres 2024 tetap 3,prabowo,anis,ganjar,langkah @PDI_Perjuangan dan @PDemokrat ini kerjasama jk terjadi putaran ke 2,lets see..🤸‍♂️",jansenjsp prediksi gw capres  tetap prabowoanisganjarlangkah pdiperjuangan dan pdemokrat ini kerjasama jk terjadi putaran ke lets see🤸‍♂️,"['jansenjsp', 'prediksi', 'gw', 'capres', 'tetap', 'prabowoanisganjarlangkah', 'pdiperjuangan', 'dan', 'pdemokrat', 'ini', 'kerjasama', 'jk', 'terjadi', 'putaran', 'ke', 'lets', 'see🤸\u200d♂️']","['jansenjsp', 'prediksi', 'gw', 'capres', 'tetap', 'prabowoanisganjarlangkah', 'pdiperjuangan', 'pdemokrat', 'kerjasama', 'jk', 'terjadi', 'putaran', 'lets', 'see🤸\u200d♂️']","['jansenjsp', 'prediksi', 'gw', 'capres', 'tetap', 'prabowoanisganjarlangkah', 'pdiperjuangan', 'pdemokrat', 'kerjasama', 'jk', 'terjadi', 'putaran', 'lets', 'see🤸\u200d♂️']",positif
"@__AnakKolong Tok tok tok, capres 2024 hanya 2 pasang calon.",anakkolong tok tok tok capres  hanya  pasang calon,"['anakkolong', 'tok', 'tok', 'tok', 'capres', 'hanya', 'pasang', 'calon']","['anakkolong', 'tok', 'tok', 'tok', 'capres', 'pasang', 'calon']","['anakkolong', 'tok', 'tok', 'tok', 'capres', 'pasang', 'calon']",netral
@Subur0204 bukan nya sombong anies capres 2024 ngga ada pesaing dan di sukai rakyat bangsa indonesia...hoi para buzzer cari donk kompeten utk pesaing anies,subur bukan nya sombong anies capres  ngga ada pesaing dan di sukai rakyat bangsa indonesiahoi para buzzer cari donk kompeten utk pesaing anies,"['subur', 'bukan', 'nya', 'sombong', 'anies', 'capres', 'ngga', 'ada', 'pesaing', 'dan', 'di', 'sukai', 'rakyat', 'bangsa', 'indonesiahoi', 'para', 'buzzer', 'cari', 'donk', 'kompeten', 'utk', 'pesaing', 'anies']","['subur', 'bukan', 'nya', 'sombong', 'anies', 'capres', 'ngga', 'pesaing', 'sukai', 'rakyat', 'bangsa', 'indonesiahoi', 'buzzer', 'cari', 'donk', 'kompeten', 'utk', 'pesaing', 'anies']","['subur', 'bukan', 'nya', 'sombong', 'anies', 'capres', 'ngga', 'pesaing', 'sukai', 'rakyat', 'bangsa', 'indonesiahoi', 'buzzer', 'cari', 'donk', 'kompeten', 'utk', 'pesaing', 'anies']",netral
"Saya Muda 🇮🇩  Dukung Pak @aniesbaswedan Capres ' 2024 . Jangan Lagi  katakan ;""Bangsa kita Tidak Bisa "". 👉Anak muda yg Berpikiran Maju dan Terbuka selalu siap dalam keadaan apapun untuk Bangun Negeri ini.
Pak @aniesbaswedan didukung 
@NasDem +@PDemokrat +@PKSejahtera","saya muda 🇮🇩  dukung pak aniesbaswedan capres    jangan lagi  katakan bangsa kita tidak bisa  👉anak muda yg berpikiran maju dan terbuka selalu siap dalam keadaan apapun untuk bangun negeri ini
pak aniesbaswedan didukung 
nasdem pdemokrat pksejahtera","['saya', 'muda', '🇮🇩', 'dukung', 'pak', 'aniesbaswedan', 'capres', 'jangan', 'lagi', 'katakan', 'bangsa', 'kita', 'tidak', 'bisa', '👉anak', 'muda', 'yg', 'berpikiran', 'maju', 'dan', 'terbuka', 'selalu', 'siap', 'dalam', 'keadaan', 'apapun', 'untuk', 'bangun', 'negeri', 'ini', 'pak', 'aniesbaswedan', 'didukung', 'nasdem', 'pdemokrat', 'pksejahtera']","['muda', '🇮🇩', 'dukung', 'pak', 'aniesbaswedan', 'capres', 'jangan', 'katakan', 'bangsa', '👉anak', 'muda', 'yg', 'berpikiran', 'maju', 'terbuka', 'selalu', 'siap', 'keadaan', 'apapun', 'bangun', 'negeri', 'pak', 'aniesbaswedan', 'didukung', 'nasdem', 'pdemokrat', 'pksejahtera']","['muda', '🇮🇩', 'dukung', 'pak', 'aniesbaswedan', 'capres', 'jangan', 'katakan', 'bangsa', '👉anak', 'muda', 'yg', 'berpikiran', 'maju', 'terbuka', 'selalu', 'siap', 'keadaan', 'apapun', 'bangun', 'negeri', 'pak', 'aniesbaswedan', 'didukung', 'nasdem', 'pdemokrat', 'pksejahtera']",netral
Ribuan warga Lombok NTB sambut kedatangan @ganjarpranowo  dalam safari sosialisasi Capres 2024 dari partai @PDI_Perjuangan  @DPP_PPP  @PartaiPerindo @hanura_official https://t.co/ObQG6Owabb,ribuan warga lombok ntb sambut kedatangan ganjarpranowo  dalam safari sosialisasi capres  dari partai pdiperjuangan  dppppp  partaiperindo hanuraofficial httpstcoobqgowabb,"['ribuan', 'warga', 'lombok', 'ntb', 'sambut', 'kedatangan', 'ganjarpranowo', 'dalam', 'safari', 'sosialisasi', 'capres', 'dari', 'partai', 'pdiperjuangan', 'dppppp', 'partaiperindo', 'hanuraofficial', 'httpstcoobqgowabb']","['ribuan', 'warga', 'lombok', 'ntb', 'sambut', 'kedatangan', 'ganjarpranowo', 'safari', 'sosialisasi', 'capres', 'partai', 'pdiperjuangan', 'dppppp', 'partaiperindo', 'hanuraofficial', 'httpstcoobqgowabb']","['ribuan', 'warga', 'lombok', 'ntb', 'sambut', 'kedatangan', 'ganjarpranowo', 'safari', 'sosialisasi', 'capres', 'partai', 'pdiperjuangan', 'dppppp', 'partaiperindo', 'hanuraofficial', 'httpstcoobqgowabb']",netral
